Mean,RMS,Std,Peak,Peak_to_Peak,Skewness,Kurtosis,Crest_Factor,Shape_Factor,Impulse_Factor,Spectral_Energy,Dominant_Frequency,Amp_BPFO,Amp_BPFI,Amp_BSF,BPFO_BPFI_Ratio,Band_0_500,Band_500_1000,Band_1000_2000,Wavelet_D1,Wavelet_D2,Wavelet_D3,Wavelet_D4,Label,Source_File,Time
0.0101840570913461,0.0715780963328722,0.0708499037105778,0.2474178461538461,0.4357975384615384,-0.0399390837528131,-0.0227288320452121,3.456613947976978,1.25183044565301,4.327094578946432,2740.5223026547383,1031.25,3.5013350356357487,12.038368015517085,2.5630987831247145,0.2908479813146297,135.7489267700968,93.28046310862112,143.16901708228826,0.0400453410676465,0.5284993276390719,2.9877521468558887,0.4890006583320802,0,97.mat,2026-01-01 00:00:13
0.0096470354567307,0.0739254832700298,0.07329332700597,0.2474178461538461,0.4629175384615385,-0.1710451832207751,0.1020191327445227,3.3468546326588813,1.2619056142737115,4.223414651110224,2914.012893741798,1066.40625,3.0088326131120424,11.228885422027982,2.5123161640408296,0.267954698977473,127.810141660091,83.02850402443872,176.0637926101893,0.0376012412575407,0.6030884424881922,3.553153361949566,0.3559357413498231,0,97.mat,2026-01-01 00:00:14
0.0122673587740384,0.0740539946403079,0.0730308567038329,0.2154996923076923,0.413892923076923,-0.2273908998420964,-0.2109733618484024,2.9100346761090825,1.2324349924786973,3.586428564163245,2954.091392439497,1066.40625,2.9322056466012025,11.891608518270216,9.894497361371982,0.2465777142004107,136.2103668365353,73.79664746930592,169.79131829168173,0.0354019884390694,0.6085365050255629,3.3844415337824376,0.3675020084589866,0,97.mat,2026-01-01 00:00:15
0.011965640625,0.0723588967583108,0.0713626890224382,0.2207150769230769,0.4243236923076923,-0.0876557566372686,-0.0825976316267862,3.0502825058305856,1.2530785394205546,3.82224354722626,2820.1378085312376,1031.25,2.802298560330883,4.807158370079558,3.776920938464672,0.5829428416115413,135.31952498496247,88.75394184562396,166.9332554265471,0.0364526817543313,0.5802840623755491,3.302186777197985,0.4267178215902938,0,97.mat,2026-01-01 00:00:16
0.0089111772836538,0.0700654450513972,0.0694964568137805,0.2207150769230769,0.4243236923076923,-0.083317732011697,-0.0120678580597157,3.1501273810673567,1.2512599575246426,3.941628253031554,2615.4489463523714,1031.25,4.538142611364067,4.94023725052718,2.9752325617797686,0.9186082330114398,126.51881585074892,87.28348170786707,167.9385020369953,0.0369218915764069,0.5983094927955128,3.1337804867291945,0.4554354492769278,0,97.mat,2026-01-01 00:00:17
0.010067118389423,0.0718639593707887,0.0711553355960023,0.2246787692307692,0.4045052307692307,-0.0794872792038894,-0.329761091924468,3.126445734384302,1.227278841119222,3.8370206977173016,2760.7828908179163,1031.25,4.915557474326814,13.641524731846324,6.627332977570816,0.3603378339996979,134.8343959378293,81.42662384186853,154.444090598229,0.0368115176577171,0.5961633196106035,3.075894724803039,0.422426273655349,0,97.mat,2026-01-01 00:00:18
0.0112175588942307,0.0750462240357232,0.0742031139135982,0.2246787692307692,0.4126412307692307,-0.0502310570365077,-0.2981655950544342,2.993871738620965,1.2401142124474902,3.712742893308736,3018.7262118968897,1031.25,4.6622672815621655,12.661198537196482,5.972170063729975,0.3682326967597266,137.10035994439522,70.32531128403171,159.3370217570577,0.0373906865072906,0.6110157770009921,3.472431037550897,0.3438576803877093,0,97.mat,2026-01-01 00:00:19
0.0104778299278846,0.0691070168258453,0.0683080877683602,0.191508923076923,0.3794713846153846,-0.0338895236355583,-0.0540083652128311,2.771193604833779,1.265422801994065,3.506731576296794,2561.4427206085875,1031.25,3.660611245271277,5.719867747403635,4.861646753307955,0.6399817979940013,129.20388904746167,82.17726058107024,154.35588112931637,0.0401964687866521,0.5950418429196238,2.835867252678129,0.4068121581608193,0,97.mat,2026-01-01 00:00:20
0.0110904338942307,0.0715396104910372,0.0706747348438394,0.208824,0.4059655384615385,-0.1450998882065046,-0.1321773475866776,2.918998280346556,1.2475879395678895,3.641707050179772,2747.7421766333287,1066.40625,6.474903319063413,11.258998900184343,9.532512105667644,0.5750869483571402,137.6209055259252,82.06005108937987,160.8031321129151,0.0368249977526528,0.6021289882313234,3.0830686019840936,0.401332192416563,0,97.mat,2026-01-01 00:00:21
0.0131879963942307,0.076058901211821,0.0749068301602418,0.208824,0.4080516923076923,-0.2309457805089989,-0.1593939820570926,2.74555636056894,1.2391194889550474,3.402072394405465,3124.16844739123,1066.40625,1.035146324760054,9.407495272237904,4.823965423305061,0.1100342115307603,130.11341667805598,82.00985276534207,172.74626717861713,0.0344187226537093,0.626424318773721,3.670076559628367,0.3234735709395641,0,97.mat,2026-01-01 00:00:22
0.0121463455528846,0.0717634782174453,0.0707280926900738,0.2054861538461538,0.4047138461538461,-0.1418769588034569,-0.2071509522314767,2.8633806352518896,1.2453464087024166,3.565900790858985,2777.4243843466725,1031.25,2.46961438964056,7.898797051504082,2.4769004462521846,0.3126570253087206,125.92741061714392,98.36710034829612,168.12915831491156,0.0379458461194847,0.5824156816426617,3.430132872008444,0.4038031461863898,0,97.mat,2026-01-01 00:00:23
0.0099461051682692,0.0693764853122862,0.0686598259993979,0.1904658461538461,0.3707095384615384,-0.0820574064529404,-0.3699572696798801,2.745394859605485,1.2367424276205334,3.3953463034454208,2575.312125298853,1031.25,4.215446397969215,8.531341380234366,6.8383735515099975,0.4941129665418935,145.99908335128512,105.34681557142716,154.82386423333864,0.0380143831315829,0.5277431702942503,2.875029475044712,0.4598160529716174,0,97.mat,2026-01-01 00:00:24
0.0113139212740384,0.0730450146190087,0.07216349039574,0.1904658461538461,0.3707095384615384,-0.0563747051267714,-0.4100524476458145,2.6075132868038424,1.2366322355883022,3.224534985186437,2864.4880146615137,1042.96875,1.226584879531177,15.155976676500394,6.217842100393654,0.080930771121667,128.07830682366637,87.46840606939901,151.6699833995381,0.0398095753037037,0.5814837112752229,3.1422911725752014,0.4216156778596381,0,97.mat,2026-01-01 00:00:25
0.011931618389423,0.073886204877416,0.0729164436447409,0.2367784615384615,0.4526953846153846,-0.1242789589740492,-0.0635615335482469,3.204636940431554,1.2467538760680692,3.9953935268739578,2936.8150871660446,1066.40625,3.626617792160245,12.357843364026222,7.549738891894876,0.2934668845793399,130.41048115766154,93.8420156944325,188.0827185466709,0.0395265859771748,0.5965168687362786,3.542341664196029,0.3923078175417421,0,97.mat,2026-01-01 00:00:26
0.0108879302884615,0.0714363850274076,0.0706017710813094,0.2367784615384615,0.4526953846153846,-0.0326268099769958,0.1318649155644831,3.314535883186391,1.262482247639285,4.184542711686217,2737.6765713296777,1031.25,1.1381539952699475,16.465508911342873,6.52213607327254,0.069123523688107,133.88088730350654,93.27424399630767,155.55777682750468,0.0351891979544836,0.5765307688828267,2.784051002948836,0.4604503577620014,0,97.mat,2026-01-01 00:00:27
0.0108416844951923,0.0719811284859121,0.0711599658193573,0.1981846153846153,0.3828092307692308,-0.0217172708960818,-0.3245874714853642,2.753285750770122,1.237798165484694,3.408012051358406,2778.108406150297,1031.25,1.5472021177356527,13.282343326234823,4.807709211597191,0.1164856290591188,137.15916111483733,88.4213926731209,167.72715600338847,0.0384593377069977,0.629472946424507,3.006931168456079,0.4792040651253806,0,97.mat,2026-01-01 00:00:28
0.0131071171875,0.0747316353662419,0.0735732342876544,0.2196719999999999,0.3994984615384614,-0.1112774529330897,-0.3590270993453681,2.9394780259182047,1.2311317085025186,3.6188846041542906,3018.123484071696,1031.25,2.335212941633897,3.20401516793882,8.226161828523097,0.7288395401499195,123.87871456595592,75.42956546174301,159.54860342537205,0.0387597093092478,0.6080911879238661,3.5159953565818247,0.4562532783465896,0,97.mat,2026-01-01 00:00:29
0.0132658197115384,0.0728934494362709,0.0716761675740211,0.2196719999999999,0.4061741538461538,-0.07140773514511,-0.2593787689564504,3.0136041262809763,1.2452892014556427,3.752808675919867,2878.043931532084,1066.40625,2.0057435288820677,3.21283522879487,6.123490872472878,0.6242908166922768,133.27204026601223,97.34976069753364,159.12004877564564,0.0374213160911871,0.5773499499783332,3.0643496234097656,0.5790939145553025,0,97.mat,2026-01-01 00:00:30
0.0113259411057692,0.0686560277138039,0.0677153837728714,0.1940123076923077,0.3805144615384615,-0.1121156342782648,-0.321916400669596,2.8258597846799085,1.2401537441712474,3.504500592473744,2538.563577236032,1066.40625,5.54230519247064,9.953794221639482,8.210454530660241,0.5568032721051944,139.64754049914487,82.000599117762,136.40311309050827,0.0398450288861518,0.5686608405325966,2.5145525456397597,0.486524593412734,0,97.mat,2026-01-01 00:00:31
0.0100730264423076,0.0728350133631954,0.0721351045601892,0.1869193846153846,0.3721698461538461,-0.1368000811266294,-0.3784560258761149,2.5663396762667103,1.2362792039219077,3.172712371968214,2834.5132813281607,1031.25,3.1153105102942646,9.090173279406493,3.522643298423339,0.3427118949813536,135.79849527186664,88.19961745982806,168.66607750156797,0.039680852106094,0.643382638857487,3.265014080626517,0.4493795751983582,0,97.mat,2026-01-01 00:00:32
0.0122518756009615,0.0758329642532002,0.0748366889412252,0.206112,0.3930313846153845,-0.049410562859533,-0.3669458710274589,2.717973667913184,1.240788157849093,3.372429540492342,3093.690406274758,1066.40625,2.961392756673352,13.810112062145382,5.009277578038678,0.2144365478967231,137.04764775149488,86.56036444544559,167.5259161549174,0.0369179911743317,0.6015864219677894,3.48310482746763,0.3923279718186431,0,97.mat,2026-01-01 00:00:33
0.0136145985576923,0.0756584439099203,0.074423402508777,0.210492923076923,0.416604923076923,0.0097144719755495,-0.4111828644185746,2.782147136511794,1.2334960866264697,3.4317676053063364,3098.309861030264,1031.25,1.277549192251736,19.07193505703185,6.86716300525545,0.0669858191332662,153.9396531242161,97.2886789735546,156.85926325615057,0.035903628197098,0.5794195327338318,2.967598279920943,0.4019686417225944,0,97.mat,2026-01-01 00:00:34
0.0113630192307692,0.0738438308135214,0.0729643278813499,0.210492923076923,0.4153532307692307,-0.1513274276940133,-0.348080503962044,2.850514670731032,1.225849290712936,3.4943013872824547,2926.5910918812624,1031.25,5.305467904676583,9.161210873131484,15.077845578870772,0.5791229978382834,155.4519905120403,88.61935681144942,150.5954237719819,0.0367331912047765,0.5661202537960544,2.834839337127774,0.3932278180191155,0,97.mat,2026-01-01 00:00:35
0.0119018743990384,0.0742368463644133,0.0732765634014247,0.2482523076923077,0.4345458461538461,-0.131802595586161,-0.2462142437641574,3.344057834484085,1.2308458676421097,4.116019766730957,2963.676260934036,1066.40625,1.9614019081768777,3.628603730059385,7.287372567829772,0.5405390210919444,144.46623697342235,81.69428650809431,165.3240378489783,0.0376745358719957,0.5899278732443566,3.225844204453401,0.3967148142294406,0,97.mat,2026-01-01 00:00:36
0.012098469951923,0.0748266038959742,0.0738420454444989,0.2482523076923077,0.4228633846153846,-0.0243712325334675,-0.3781991749460971,3.317701121882185,1.22726335784067,4.071693019152889,3012.2408326552,1031.25,3.1036071365294653,7.635774182818903,3.666088606294363,0.4064561185574119,153.56401479275416,93.58606407723192,164.59413170274826,0.0388028014733265,0.591129782333637,3.143324574604514,0.4408919904389138,0,97.mat,2026-01-01 00:00:37
0.0108645018028846,0.0681936496188005,0.0673226295453976,0.1946381538461538,0.3682061538461538,-0.0429988335527544,-0.2957418039416213,2.854197640603964,1.24034168412403,3.5401803083695538,2500.020547131412,1031.25,4.671422647293723,7.719250645164428,7.543770433806952,0.6051653019221553,136.60198069493157,86.48759741935994,145.7273836486164,0.0392213767931961,0.5507870143315998,2.529949616929627,0.3636387659264339,0,97.mat,2026-01-01 00:00:38
0.0106410144230769,0.0725534368613216,0.0717688652023818,0.2382387692307692,0.4577021538461538,-0.0811689934563483,0.0948860825702344,3.283631755255616,1.2634995289881004,4.14886717613584,2819.2182887321565,1031.25,0.6806160994232046,7.573039838791074,6.245725616418353,0.089873566482103,131.2894303929174,93.93059763630528,168.4379487897363,0.0365489937752835,0.6418346234026684,3.142489668934326,0.4839572783050207,0,97.mat,2026-01-01 00:00:39
0.0131063022836538,0.0792462238748444,0.078154902846024,0.2382387692307692,0.4579107692307692,-0.0117451366543284,-0.1899704817500636,3.0063106805824047,1.249407919238472,3.756108372010857,3382.568936557111,1066.40625,3.1271250337548784,14.48836424938117,3.394006022514741,0.2158369971881708,148.00593636141463,88.98031674883539,173.9956885568894,0.0392849504430103,0.6653292047627125,3.6925369622863657,0.5347879488147853,0,97.mat,2026-01-01 00:00:40
0.0136029861778846,0.0746880523433736,0.073438844829496,0.2196719999999999,0.4184824615384614,0.0253950908287004,-0.3506330739602066,2.9411933114826945,1.234415793152356,3.630655474408315,3021.652091308809,1031.25,3.785511501529303,5.689634934258776,7.405779270720142,0.6653346911127374,148.1762414290531,88.62596864357513,149.51680560244932,0.0432017150311873,0.6215011594256823,3.039724268691856,0.4879686035168258,0,97.mat,2026-01-01 00:00:41
0.013245243389423,0.069609136833141,0.0683373650224377,0.1988104615384615,0.3928227692307692,-0.1453076583608784,-0.2868846757924022,2.8560972105576727,1.2301674768918174,3.513477899269489,2632.380880962039,1031.25,1.941777709281108,2.8952350229695303,6.92247813238964,0.6706805125925499,133.07374712044776,90.71207245824588,154.3466492604134,0.0395473031488167,0.575250858910599,2.541085157835832,0.4857648905970717,0,97.mat,2026-01-01 00:00:42
0.0137820612980769,0.0735171436830307,0.072213746625469,0.2171686153846153,0.4047138461538461,-0.1257144669699172,-0.2965495636124746,2.9539860297203338,1.228360763866596,3.628560535918523,2933.238645375092,1031.25,3.7974685180797096,9.605958498897923,11.60948336399132,0.3953242686313278,141.5257266156984,96.53946058073257,160.56375625102436,0.0385090055361443,0.5832316694077216,3.0362153661448548,0.5240563083475179,0,97.mat,2026-01-01 00:00:43
0.012805602764423,0.0757292902429294,0.0746387428788672,0.2171686153846153,0.4063827692307692,-0.0963609823456957,-0.423368688772328,2.867696431433166,1.2231981449944502,3.507760955336253,3092.7262154181667,1031.25,1.1597399751617192,9.705515478582573,6.086908168560694,0.1194928778096278,147.80202512660094,101.81660242682774,153.92060436258856,0.0386475997434672,0.5869675052555721,3.2753513616995718,0.4812752589838678,0,97.mat,2026-01-01 00:00:44
0.0120701520432692,0.0717494155607163,0.0707268694553684,0.2086153846153846,0.4061741538461538,-0.0657591137456612,-0.3006961082059876,2.907555176374203,1.234245989270371,3.588638315022166,2775.4029318665016,1066.40625,3.873490873195536,11.524767142350695,8.125194128880267,0.3361014435564087,138.71879103498318,86.4617604686239,159.8978927414108,0.0344430075132852,0.5672791017792925,3.079336867763118,0.3529838538479403,0,97.mat,2026-01-01 00:00:45
0.0111933155048076,0.0722972061004237,0.0714254555318828,0.2086153846153846,0.4149359999999999,-0.0218023425617102,-0.2096919077791232,2.885524847607658,1.238962470862523,3.57505699492719,2806.076868391261,1031.25,6.58633860258603,15.792578873072452,5.371312712113699,0.4170527597501025,148.42362682908376,68.58582921136254,171.7724891201263,0.0347666016687798,0.5736617025746811,2.998941766925033,0.3847752873547773,0,97.mat,2026-01-01 00:00:46
0.0123702403846153,0.0756116033305371,0.0745928395426888,0.2063206153846153,0.4022104615384615,-0.0583438346561148,-0.4294132020532695,2.7286898610347143,1.2286027199038636,3.352475785041346,3077.6421734961777,1066.40625,1.2754605807994832,14.052160461647825,2.3423473486069923,0.0907661554449625,145.814222201108,73.37310398147318,162.97492559623262,0.0420463994126915,0.6131023167379973,3.224754567508193,0.4113437601193292,0,97.mat,2026-01-01 00:00:47
0.013751094951923,0.0734092671083921,0.0721098320967014,0.1958898461538461,0.390528,-0.1586395802888367,-0.4289770271921886,2.6684620875536837,1.2278874445814731,3.2765710936488355,2924.483820695928,1066.40625,7.944755226387225,4.24130897972556,6.024625893582883,1.873184732441092,154.43179549141294,84.34190262772812,168.4437988280958,0.0416771525948067,0.602113166803605,3.1985916818488844,0.3328379657459854,0,97.mat,2026-01-01 00:00:48
0.0104574573317307,0.0713826015317749,0.0706124449909446,0.2184203076923076,0.4266184615384615,-0.1925327034615439,-0.0109399038066353,3.059853563827889,1.2486071788263184,3.820555125952797,2728.8320973686587,1031.25,5.376617502635503,10.017930184316809,6.262479580616161,0.5366994382784444,148.81215653059346,87.58035123379956,154.75867752427382,0.0387079660888551,0.5662309533511575,2.7983348878019387,0.3999445913111164,0,97.mat,2026-01-01 00:00:49
0.0089598677884615,0.0762622931279533,0.0757341278575726,0.2184203076923076,0.4266184615384615,-0.150298563917487,-0.1694000117284964,2.8640668767439346,1.235225729000686,3.537769095732745,3091.3142403387224,1066.40625,3.4935251377125045,3.072905394118664,8.123835676829307,1.13688014749783,146.139329674346,89.73756533114047,170.91886698656887,0.0415786637186835,0.6675893792515312,3.4850977917295074,0.4206216099806873,0,97.mat,2026-01-01 00:00:50
0.011171516826923,0.0755251818240673,0.0746943793156098,0.2073636923076923,0.4063827692307692,-0.1432779170166832,-0.4070765352290144,2.7456232120134065,1.2187904019599354,3.3463392182003484,3055.998249012838,1066.40625,5.951039937917383,10.408023702439603,10.73174934079729,0.5717742491807046,146.36702686529466,76.30564238463757,165.4956970888039,0.0391762858027647,0.6426582479611946,3.3932190868713645,0.3967627348341914,0,97.mat,2026-01-01 00:00:51
0.0098312037259615,0.0748485268836863,0.0742000634093836,0.1990190769230769,0.3826006153846154,-0.0616640041432634,-0.5718006381894676,2.6589578340312574,1.2190404862341149,3.241377250873473,2987.89129296908,1031.25,8.146273928115303,8.659049977032383,7.960124525625654,0.9407814886994312,146.06534169446795,95.38895672522747,153.7196389673561,0.0372850775138846,0.5888271709100044,3.2455216496994463,0.468976061211212,0,97.mat,2026-01-01 00:00:52
0.0083299471153846,0.0759332765156415,0.0754749923051058,0.2090326153846154,0.409512,-0.1244935250670017,-0.4239052254784252,2.7528459850083844,1.2296044906652066,3.3849117852759933,3059.3501572455034,1031.25,3.4174951538161555,14.41023802051384,3.772336376455845,0.2371574396586056,138.42760528567828,103.16424470504282,170.82249581042953,0.0408759187310005,0.6223510397389931,3.4097835325554677,0.5180383503036484,0,97.mat,2026-01-01 00:00:53
0.0098564657451923,0.0769608683490388,0.0763270944033109,0.2090326153846154,0.4101378461538462,-0.1912282318224478,-0.3522267853421978,2.716089616304673,1.2242215791217457,3.3250955191086837,3156.2781649907456,1066.40625,6.58699243469648,10.71278397088183,4.325571209992609,0.6148721427222309,148.46635966881195,86.83726980421507,170.6617105152545,0.03957436055569,0.6180793516028236,3.424440176093981,0.5566701231858848,0,97.mat,2026-01-01 00:00:54
0.0112424134615384,0.0753922281800986,0.0745492871161078,0.2866375384615384,0.4877427692307692,-0.2637811094339973,0.1508161264073706,3.80195074984138,1.2477472667375311,4.743873656385289,3046.310188652044,1031.25,10.430119630609036,14.080609676412896,4.869278150979643,0.7407434671015013,161.03779792767023,81.81100321643024,172.31373301295113,0.0328965453912438,0.5647446542144008,3.2023382708212726,0.3575789747024611,0,97.mat,2026-01-01 00:00:55
0.0087858858173076,0.069895056407708,0.0693406599380328,0.2866375384615384,0.5182006153846154,-0.1210441927073012,0.4570697130644108,4.100970128553013,1.263687958883886,5.182346571194944,2601.784252732386,1042.96875,4.10144222426036,9.981404921474514,6.8857799596917015,0.4109083096545161,138.89542746381105,73.61280565830128,153.83630413953665,0.0374587924282851,0.5755947116625518,2.83047423229973,0.2396683543258616,0,97.mat,2026-01-01 00:00:56
0.0061993810096153,0.0707797979528711,0.0705077830692958,0.2315630769230769,0.4485230769230769,0.018732278088177,-0.2266020563367461,3.271598445043085,1.2378381201759012,4.049709269182534,2646.7147533252896,1031.25,4.107034169978398,2.9084899192532605,4.848805163173957,1.412084718874617,131.95840005431504,84.83263566802619,169.18969079070695,0.0410190069527054,0.6089880643599344,3.1336900502826928,0.3659209278083419,0,97.mat,2026-01-01 00:00:57
0.0083837307692307,0.0716577144581989,0.0711655892954019,0.21696,0.4153532307692308,-0.051260602050538,-0.4395788142467665,3.027727044330476,1.2281621062819843,3.718539624011844,2728.978967679631,1066.40625,5.520152611740583,3.010858846547823,2.6436614599216584,1.8334146145940569,129.74144712203014,92.85572826983082,158.60113491664097,0.0351201655152893,0.5764619504623207,3.225008821720436,0.4546944101207261,0,97.mat,2026-01-01 00:00:58
0.010599046875,0.0687920555306418,0.0679706341700036,0.2011052307692307,0.3761335384615384,-0.0796016229338926,-0.4666477636857729,2.923378713108128,1.2188212741237172,3.5630761678566016,2540.0068102181904,1066.40625,0.3971811242826509,7.386725329127825,5.409113615729842,0.0537695807797888,115.32341745852938,87.9143353321194,169.54539866335168,0.0384393602572235,0.5440280558136765,3.053068906584428,0.4519910257066967,0,97.mat,2026-01-01 00:00:59
0.0097187469951923,0.069745113739543,0.0690646570062085,0.2052775384615384,0.4063827692307692,-0.1706722689257893,-0.2230833736586568,2.943253332815965,1.227567463559348,3.613042028377492,2599.853065260388,1031.25,3.827108721620884,12.489806674040024,3.2208538244621976,0.3064185716801768,137.15181722083966,92.7599519856562,146.97741300071593,0.0438386748208618,0.5397368380379329,2.6917862881633887,0.4413371056187351,0,97.mat,2026-01-01 00:01:00
0.0083228167067307,0.0755127368442059,0.0750526758201761,0.2207150769230769,0.4259926153846153,-0.1792170581097621,-0.384885832805399,2.922885411747758,1.2216782070637635,3.5708254092768312,3025.896624094682,1031.25,4.143353982689551,8.134774010487778,4.246104599296059,0.5093385479851955,140.86438343514425,96.96403673686903,170.90452886828675,0.0381944404177687,0.6460480550705304,3.5075006884431765,0.4616184570353926,0,97.mat,2026-01-01 00:01:01
0.0107536748798076,0.0756824452166959,0.0749145579347403,0.2207150769230769,0.4259926153846153,-0.0834436458493084,-0.4775220337176313,2.916331208526889,1.2154820078626702,3.544748112932831,3063.654207108632,1066.40625,3.866131963961836,10.736730420923893,1.8126317061994144,0.3600846638030012,128.98445839302585,90.01531294166651,175.23550187990182,0.0381996982942599,0.6668472800694198,3.695255294169594,0.4335498557156483,0,97.mat,2026-01-01 00:01:02
